Date,Time,Spot,Strike,Type,Price,Volume
21.09.17,0.23224043715846995,2500.75,2505.0,Call,42.5,2504.0
21.09.17,0.23224043715846995,2500.75,2510.0,Call,39.25,4891.0
21.09.17,0.23224043715846995,2500.75,2515.0,Call,36.25,970.0
21.09.17,0.23224043715846995,2500.75,2520.0,Call,33.5,1688.0
21.09.17,0.23224043715846995,2500.75,2525.0,Call,30.5,5291.0
21.09.17,0.23224043715846995,2500.75,2530.0,Call,28.0,1496.0
21.09.17,0.23224043715846995,2500.75,2535.0,Call,25.5,793.0
21.09.17,0.23224043715846995,2500.75,2540.0,Call,23.0,4093.0
21.09.17,0.23224043715846995,2500.75,2545.0,Call,20.75,1426.0
21.09.17,0.23224043715846995,2500.75,2550.0,Call,18.5,9275.0
21.09.17,0.23224043715846995,2500.75,2555.0,Call,16.5,1487.0
21.09.17,0.23224043715846995,2500.75,2560.0,Call,14.5,4540.0
21.09.17,0.23224043715846995,2500.75,2565.0,Call,12.75,831.0
21.09.17,0.23224043715846995,2500.75,2570.0,Call,11.25,3080.0
21.09.17,0.23224043715846995,2500.75,2575.0,Call,9.75,4225.0
21.09.17,0.23224043715846995,2500.75,2580.0,Call,8.5,2121.0
21.09.17,0.23224043715846995,2500.75,2585.0,Call,7.25,607.0
21.09.17,0.23224043715846995,2500.75,2590.0,Call,6.25,3466.0
21.09.17,0.23224043715846995,2500.75,2595.0,Call,5.5,4862.0
21.09.17,0.23224043715846995,2500.75,2600.0,Call,4.65,15439.0
21.09.17,0.23224043715846995,2500.75,2605.0,Call,4.0,1678.0
21.09.17,0.23224043715846995,2500.75,2610.0,Call,3.5,2562.0
21.09.17,0.23224043715846995,2500.75,2615.0,Call,3.05,1911.0
21.09.17,0.23224043715846995,2500.75,2620.0,Call,2.65,2403.0
21.09.17,0.23224043715846995,2500.75,2625.0,Call,2.35,2887.0
21.09.17,0.23224043715846995,2500.75,2630.0,Call,2.1,2331.0
21.09.17,0.23224043715846995,2500.75,1950.0,Put,2.05,5444.0
21.09.17,0.23224043715846995,2500.75,1960.0,Put,2.1,1897.0
21.09.17,0.23224043715846995,2500.75,1970.0,Put,2.2,1738.0
21.09.17,0.23224043715846995,2500.75,1975.0,Put,2.25,5064.0
21.09.17,0.23224043715846995,2500.75,1980.0,Put,2.3,1124.0
21.09.17,0.23224043715846995,2500.75,1990.0,Put,2.4,2476.0
21.09.17,0.23224043715846995,2500.75,2000.0,Put,2.5,16686.0
21.09.17,0.23224043715846995,2500.75,2010.0,Put,2.6,1264.0
21.09.17,0.23224043715846995,2500.75,2015.0,Put,2.65,331.0
21.09.17,0.23224043715846995,2500.75,2020.0,Put,2.75,1919.0
21.09.17,0.23224043715846995,2500.75,2025.0,Put,2.8,2306.0
21.09.17,0.23224043715846995,2500.75,2030.0,Put,2.85,1312.0
21.09.17,0.23224043715846995,2500.75,2035.0,Put,2.95,48.0
21.09.17,0.23224043715846995,2500.75,2040.0,Put,3.0,5128.0
21.09.17,0.23224043715846995,2500.75,2050.0,Put,3.15,6569.0
21.09.17,0.23224043715846995,2500.75,2060.0,Put,3.3,817.0
21.09.17,0.23224043715846995,2500.75,2065.0,Put,3.4,24.0
21.09.17,0.23224043715846995,2500.75,2070.0,Put,3.5,1069.0
21.09.17,0.23224043715846995,2500.75,2075.0,Put,3.6,1232.0
21.09.17,0.23224043715846995,2500.75,2080.0,Put,3.65,1225.0
21.09.17,0.23224043715846995,2500.75,2090.0,Put,3.85,1799.0
21.09.17,0.23224043715846995,2500.75,2100.0,Put,4.05,32960.0
21.09.17,0.23224043715846995,2500.75,2110.0,Put,4.3,1851.0
21.09.17,0.23224043715846995,2500.75,2120.0,Put,4.5,2733.0
21.09.17,0.23224043715846995,2500.75,2125.0,Put,4.65,9686.0
21.09.17,0.23224043715846995,2500.75,2130.0,Put,4.8,4285.0
21.09.17,0.23224043715846995,2500.75,2135.0,Put,4.9,422.0
21.09.17,0.23224043715846995,2500.75,2140.0,Put,5.0,1388.0
21.09.17,0.23224043715846995,2500.75,2150.0,Put,5.25,13696.0
21.09.17,0.23224043715846995,2500.75,2160.0,Put,5.5,855.0
21.09.17,0.23224043715846995,2500.75,2165.0,Put,5.75,944.0
21.09.17,0.23224043715846995,2500.75,2170.0,Put,6.0,1472.0
21.09.17,0.23224043715846995,2500.75,2175.0,Put,6.0,6089.0
21.09.17,0.23224043715846995,2500.75,2180.0,Put,6.25,1462.0
21.09.17,0.23224043715846995,2500.75,2185.0,Put,6.5,468.0
21.09.17,0.23224043715846995,2500.75,2190.0,Put,6.5,1750.0
21.09.17,0.23224043715846995,2500.75,2195.0,Put,6.75,833.0
21.09.17,0.23224043715846995,2500.75,2200.0,Put,7.0,21421.0
21.09.17,0.23224043715846995,2500.75,2205.0,Put,7.25,622.0
21.09.17,0.23224043715846995,2500.75,2210.0,Put,7.5,1151.0
21.09.17,0.23224043715846995,2500.75,2215.0,Put,7.75,1093.0
21.09.17,0.23224043715846995,2500.75,2220.0,Put,8.0,6168.0
21.09.17,0.23224043715846995,2500.75,2225.0,Put,8.0,3471.0
21.09.17,0.23224043715846995,2500.75,2230.0,Put,8.25,1505.0
21.09.17,0.23224043715846995,2500.75,2235.0,Put,8.5,578.0
21.09.17,0.23224043715846995,2500.75,2240.0,Put,8.75,2446.0
21.09.17,0.23224043715846995,2500.75,2245.0,Put,9.0,1689.0
21.09.17,0.23224043715846995,2500.75,2250.0,Put,9.25,6357.0
21.09.17,0.23224043715846995,2500.75,2255.0,Put,9.5,4940.0
21.09.17,0.23224043715846995,2500.75,2260.0,Put,9.75,1938.0
21.09.17,0.23224043715846995,2500.75,2265.0,Put,10.0,436.0
21.09.17,0.23224043715846995,2500.75,2270.0,Put,10.25,1097.0
21.09.17,0.23224043715846995,2500.75,2275.0,Put,10.5,4694.0
21.09.17,0.23224043715846995,2500.75,2280.0,Put,11.0,1116.0
21.09.17,0.23224043715846995,2500.75,2285.0,Put,11.25,731.0
21.09.17,0.23224043715846995,2500.75,2290.0,Put,11.5,655.0
21.09.17,0.23224043715846995,2500.75,2295.0,Put,12.0,902.0
21.09.17,0.23224043715846995,2500.75,2300.0,Put,12.25,18841.0
21.09.17,0.23224043715846995,2500.75,2305.0,Put,12.5,817.0
21.09.17,0.23224043715846995,2500.75,2310.0,Put,13.0,1350.0
21.09.17,0.23224043715846995,2500.75,2315.0,Put,13.5,268.0
21.09.17,0.23224043715846995,2500.75,2320.0,Put,13.75,2720.0
21.09.17,0.23224043715846995,2500.75,2325.0,Put,14.25,3887.0
21.09.17,0.23224043715846995,2500.75,2330.0,Put,14.5,1909.0
21.09.17,0.23224043715846995,2500.75,2335.0,Put,15.0,984.0
21.09.17,0.23224043715846995,2500.75,2340.0,Put,15.5,2001.0
21.09.17,0.23224043715846995,2500.75,2345.0,Put,15.75,1261.0
21.09.17,0.23224043715846995,2500.75,2350.0,Put,16.25,13586.0
21.09.17,0.23224043715846995,2500.75,2355.0,Put,16.75,746.0
21.09.17,0.23224043715846995,2500.75,2360.0,Put,17.25,1425.0
21.09.17,0.23224043715846995,2500.75,2365.0,Put,18.0,1150.0
21.09.17,0.23224043715846995,2500.75,2370.0,Put,18.5,2244.0
21.09.17,0.23224043715846995,2500.75,2375.0,Put,19.0,4277.0
21.09.17,0.23224043715846995,2500.75,2380.0,Put,19.75,1146.0
21.09.17,0.23224043715846995,2500.75,2385.0,Put,20.25,1149.0
21.09.17,0.23224043715846995,2500.75,2390.0,Put,21.0,2651.0
21.09.17,0.23224043715846995,2500.75,2395.0,Put,21.5,1516.0
21.09.17,0.23224043715846995,2500.75,2400.0,Put,22.25,11405.0
21.09.17,0.23224043715846995,2500.75,2405.0,Put,22.75,4429.0
21.09.17,0.23224043715846995,2500.75,2410.0,Put,23.5,644.0
21.09.17,0.23224043715846995,2500.75,2415.0,Put,24.25,486.0
21.09.17,0.23224043715846995,2500.75,2420.0,Put,25.25,972.0
21.09.17,0.23224043715846995,2500.75,2425.0,Put,26.0,3800.0
21.09.17,0.23224043715846995,2500.75,2430.0,Put,27.0,2859.0
21.09.17,0.23224043715846995,2500.75,2435.0,Put,28.0,695.0
21.09.17,0.23224043715846995,2500.75,2440.0,Put,28.75,3567.0
21.09.17,0.23224043715846995,2500.75,2445.0,Put,29.75,1039.0
21.09.17,0.23224043715846995,2500.75,2450.0,Put,31.0,4986.0
21.09.17,0.23224043715846995,2500.75,2455.0,Put,32.0,808.0
21.09.17,0.23224043715846995,2500.75,2460.0,Put,33.0,9908.0
21.09.17,0.23224043715846995,2500.75,2465.0,Put,34.25,1805.0
21.09.17,0.23224043715846995,2500.75,2470.0,Put,35.5,1639.0
21.09.17,0.23224043715846995,2500.75,2475.0,Put,37.0,2106.0
21.09.17,0.23224043715846995,2500.75,2480.0,Put,38.25,476.0
21.09.17,0.23224043715846995,2500.75,2485.0,Put,39.75,480.0
21.09.17,0.23224043715846995,2500.75,2490.0,Put,41.25,1557.0
21.09.17,0.23224043715846995,2500.75,2495.0,Put,43.0,512.0
21.09.17,0.23224043715846995,2500.75,2500.0,Put,44.75,2337.0
22.09.17,0.22950819672131148,2499.75,2500.0,Call,45.0,9014.0
22.09.17,0.22950819672131148,2499.75,2505.0,Call,42.0,2508.0
22.09.17,0.22950819672131148,2499.75,2510.0,Call,38.75,4948.0
22.09.17,0.22950819672131148,2499.75,2515.0,Call,35.75,994.0
22.09.17,0.22950819672131148,2499.75,2520.0,Call,33.0,1694.0
22.09.17,0.22950819672131148,2499.75,2525.0,Call,30.0,5398.0
22.09.17,0.22950819672131148,2499.75,2530.0,Call,27.5,1459.0
22.09.17,0.22950819672131148,2499.75,2535.0,Call,25.0,837.0
22.09.17,0.22950819672131148,2499.75,2540.0,Call,22.75,4124.0
22.09.17,0.22950819672131148,2499.75,2545.0,Call,20.5,1391.0
22.09.17,0.22950819672131148,2499.75,2550.0,Call,18.25,9629.0
22.09.17,0.22950819672131148,2499.75,2555.0,Call,16.25,1518.0
22.09.17,0.22950819672131148,2499.75,2560.0,Call,14.5,4757.0
22.09.17,0.22950819672131148,2499.75,2565.0,Call,12.5,888.0
22.09.17,0.22950819672131148,2499.75,2570.0,Call,11.0,3088.0
22.09.17,0.22950819672131148,2499.75,2575.0,Call,9.5,4663.0
22.09.17,0.22950819672131148,2499.75,2580.0,Call,8.25,2120.0
22.09.17,0.22950819672131148,2499.75,2585.0,Call,7.0,615.0
22.09.17,0.22950819672131148,2499.75,2590.0,Call,6.0,3524.0
22.09.17,0.22950819672131148,2499.75,2595.0,Call,5.25,4862.0
22.09.17,0.22950819672131148,2499.75,2600.0,Call,4.5,17242.0
22.09.17,0.22950819672131148,2499.75,2605.0,Call,3.9,1695.0
22.09.17,0.22950819672131148,2499.75,2610.0,Call,3.35,2553.0
22.09.17,0.22950819672131148,2499.75,2615.0,Call,2.95,1911.0
22.09.17,0.22950819672131148,2499.75,2620.0,Call,2.55,2154.0
22.09.17,0.22950819672131148,2499.75,2625.0,Call,2.25,2890.0
22.09.17,0.22950819672131148,2499.75,2630.0,Call,2.0,2329.0
22.09.17,0.22950819672131148,2499.75,1950.0,Put,2.05,5440.0
22.09.17,0.22950819672131148,2499.75,1960.0,Put,2.15,1897.0
22.09.17,0.22950819672131148,2499.75,1970.0,Put,2.2,1971.0
22.09.17,0.22950819672131148,2499.75,1975.0,Put,2.25,5200.0
22.09.17,0.22950819672131148,2499.75,1980.0,Put,2.3,1155.0
22.09.17,0.22950819672131148,2499.75,1990.0,Put,2.4,2565.0
22.09.17,0.22950819672131148,2499.75,2000.0,Put,2.5,16723.0
22.09.17,0.22950819672131148,2499.75,2010.0,Put,2.65,1302.0
22.09.17,0.22950819672131148,2499.75,2015.0,Put,2.75,331.0
22.09.17,0.22950819672131148,2499.75,2020.0,Put,2.8,1941.0
22.09.17,0.22950819672131148,2499.75,2025.0,Put,2.9,2379.0
22.09.17,0.22950819672131148,2499.75,2030.0,Put,2.95,1293.0
22.09.17,0.22950819672131148,2499.75,2035.0,Put,3.05,172.0
22.09.17,0.22950819672131148,2499.75,2040.0,Put,3.1,5140.0
22.09.17,0.22950819672131148,2499.75,2050.0,Put,3.25,6614.0
22.09.17,0.22950819672131148,2499.75,2060.0,Put,3.45,817.0
22.09.17,0.22950819672131148,2499.75,2065.0,Put,3.55,100.0
22.09.17,0.22950819672131148,2499.75,2070.0,Put,3.6,1069.0
22.09.17,0.22950819672131148,2499.75,2075.0,Put,3.7,1232.0
22.09.17,0.22950819672131148,2499.75,2080.0,Put,3.8,1221.0
22.09.17,0.22950819672131148,2499.75,2090.0,Put,4.0,1801.0
22.09.17,0.22950819672131148,2499.75,2100.0,Put,4.2,33132.0
22.09.17,0.22950819672131148,2499.75,2110.0,Put,4.45,1851.0
22.09.17,0.22950819672131148,2499.75,2120.0,Put,4.7,2783.0
22.09.17,0.22950819672131148,2499.75,2125.0,Put,4.85,9716.0
22.09.17,0.22950819672131148,2499.75,2130.0,Put,4.95,4288.0
22.09.17,0.22950819672131148,2499.75,2135.0,Put,5.0,472.0
22.09.17,0.22950819672131148,2499.75,2140.0,Put,5.25,1533.0
22.09.17,0.22950819672131148,2499.75,2150.0,Put,5.5,13805.0
22.09.17,0.22950819672131148,2499.75,2160.0,Put,5.75,855.0
22.09.17,0.22950819672131148,2499.75,2165.0,Put,6.0,944.0
22.09.17,0.22950819672131148,2499.75,2170.0,Put,6.0,1473.0
22.09.17,0.22950819672131148,2499.75,2175.0,Put,6.25,6137.0
22.09.17,0.22950819672131148,2499.75,2180.0,Put,6.5,1517.0
22.09.17,0.22950819672131148,2499.75,2185.0,Put,6.5,531.0
22.09.17,0.22950819672131148,2499.75,2190.0,Put,6.75,1747.0
22.09.17,0.22950819672131148,2499.75,2195.0,Put,7.0,791.0
22.09.17,0.22950819672131148,2499.75,2200.0,Put,7.25,21731.0
22.09.17,0.22950819672131148,2499.75,2205.0,Put,7.5,584.0
22.09.17,0.22950819672131148,2499.75,2210.0,Put,7.75,1151.0
22.09.17,0.22950819672131148,2499.75,2215.0,Put,8.0,1070.0
22.09.17,0.22950819672131148,2499.75,2220.0,Put,8.0,6157.0
22.09.17,0.22950819672131148,2499.75,2225.0,Put,8.25,3421.0
22.09.17,0.22950819672131148,2499.75,2230.0,Put,8.5,1505.0
22.09.17,0.22950819672131148,2499.75,2235.0,Put,8.75,578.0
22.09.17,0.22950819672131148,2499.75,2240.0,Put,9.0,2435.0
22.09.17,0.22950819672131148,2499.75,2245.0,Put,9.25,1691.0
22.09.17,0.22950819672131148,2499.75,2250.0,Put,9.5,6676.0
22.09.17,0.22950819672131148,2499.75,2255.0,Put,9.75,4940.0
22.09.17,0.22950819672131148,2499.75,2260.0,Put,10.0,2053.0
22.09.17,0.22950819672131148,2499.75,2265.0,Put,10.5,451.0
22.09.17,0.22950819672131148,2499.75,2270.0,Put,10.75,1147.0
22.09.17,0.22950819672131148,2499.75,2275.0,Put,11.0,5275.0
22.09.17,0.22950819672131148,2499.75,2280.0,Put,11.25,1136.0
22.09.17,0.22950819672131148,2499.75,2285.0,Put,11.75,770.0
22.09.17,0.22950819672131148,2499.75,2290.0,Put,12.0,771.0
22.09.17,0.22950819672131148,2499.75,2295.0,Put,12.25,916.0
22.09.17,0.22950819672131148,2499.75,2300.0,Put,12.75,18760.0
22.09.17,0.22950819672131148,2499.75,2305.0,Put,13.0,879.0
22.09.17,0.22950819672131148,2499.75,2310.0,Put,13.5,1346.0
22.09.17,0.22950819672131148,2499.75,2315.0,Put,13.75,242.0
22.09.17,0.22950819672131148,2499.75,2320.0,Put,14.25,2753.0
22.09.17,0.22950819672131148,2499.75,2325.0,Put,14.5,3855.0
22.09.17,0.22950819672131148,2499.75,2330.0,Put,15.0,1911.0
22.09.17,0.22950819672131148,2499.75,2335.0,Put,15.5,984.0
22.09.17,0.22950819672131148,2499.75,2340.0,Put,16.0,2001.0
22.09.17,0.22950819672131148,2499.75,2345.0,Put,16.5,1261.0
22.09.17,0.22950819672131148,2499.75,2350.0,Put,17.0,13891.0
22.09.17,0.22950819672131148,2499.75,2355.0,Put,17.5,746.0
22.09.17,0.22950819672131148,2499.75,2360.0,Put,18.0,1358.0
22.09.17,0.22950819672131148,2499.75,2365.0,Put,18.5,1155.0
22.09.17,0.22950819672131148,2499.75,2370.0,Put,19.25,2385.0
22.09.17,0.22950819672131148,2499.75,2375.0,Put,19.75,4333.0
22.09.17,0.22950819672131148,2499.75,2380.0,Put,20.5,1215.0
22.09.17,0.22950819672131148,2499.75,2385.0,Put,21.0,1206.0
22.09.17,0.22950819672131148,2499.75,2390.0,Put,21.75,2657.0
22.09.17,0.22950819672131148,2499.75,2395.0,Put,22.25,1516.0
22.09.17,0.22950819672131148,2499.75,2400.0,Put,23.0,11514.0
22.09.17,0.22950819672131148,2499.75,2405.0,Put,23.75,4468.0
22.09.17,0.22950819672131148,2499.75,2410.0,Put,24.5,763.0
22.09.17,0.22950819672131148,2499.75,2415.0,Put,25.25,520.0
22.09.17,0.22950819672131148,2499.75,2420.0,Put,26.0,1003.0
22.09.17,0.22950819672131148,2499.75,2425.0,Put,27.0,3794.0
22.09.17,0.22950819672131148,2499.75,2430.0,Put,27.75,2857.0
22.09.17,0.22950819672131148,2499.75,2435.0,Put,28.75,717.0
22.09.17,0.22950819672131148,2499.75,2440.0,Put,29.75,2738.0
22.09.17,0.22950819672131148,2499.75,2445.0,Put,30.75,979.0
22.09.17,0.22950819672131148,2499.75,2450.0,Put,31.75,4776.0
22.09.17,0.22950819672131148,2499.75,2455.0,Put,32.75,811.0
22.09.17,0.22950819672131148,2499.75,2460.0,Put,34.0,4999.0
22.09.17,0.22950819672131148,2499.75,2465.0,Put,35.25,981.0
22.09.17,0.22950819672131148,2499.75,2470.0,Put,36.5,1408.0
22.09.17,0.22950819672131148,2499.75,2475.0,Put,37.75,2195.0
22.09.17,0.22950819672131148,2499.75,2480.0,Put,39.25,585.0
22.09.17,0.22950819672131148,2499.75,2485.0,Put,40.75,479.0
22.09.17,0.22950819672131148,2499.75,2490.0,Put,42.25,1619.0
22.09.17,0.22950819672131148,2499.75,2495.0,Put,44.0,509.0
25.09.17,0.22131147540983606,2497.0,2500.0,Call,43.25,9028.0
25.09.17,0.22131147540983606,2497.0,2505.0,Call,40.0,2502.0
25.09.17,0.22131147540983606,2497.0,2510.0,Call,37.0,5143.0
25.09.17,0.22131147540983606,2497.0,2515.0,Call,34.0,957.0
25.09.17,0.22131147540983606,2497.0,2520.0,Call,31.25,1716.0
25.09.17,0.22131147540983606,2497.0,2525.0,Call,28.5,5429.0
25.09.17,0.22131147540983606,2497.0,2530.0,Call,26.0,1464.0
25.09.17,0.22131147540983606,2497.0,2535.0,Call,23.5,1289.0
25.09.17,0.22131147540983606,2497.0,2540.0,Call,21.25,4088.0
25.09.17,0.22131147540983606,2497.0,2545.0,Call,19.25,1667.0
25.09.17,0.22131147540983606,2497.0,2550.0,Call,17.0,9616.0
25.09.17,0.22131147540983606,2497.0,2555.0,Call,15.25,1497.0
25.09.17,0.22131147540983606,2497.0,2560.0,Call,13.5,4758.0
25.09.17,0.22131147540983606,2497.0,2565.0,Call,12.0,1070.0
25.09.17,0.22131147540983606,2497.0,2570.0,Call,10.5,3106.0
25.09.17,0.22131147540983606,2497.0,2575.0,Call,9.0,5163.0
25.09.17,0.22131147540983606,2497.0,2580.0,Call,7.75,2127.0
25.09.17,0.22131147540983606,2497.0,2585.0,Call,6.5,618.0
25.09.17,0.22131147540983606,2497.0,2590.0,Call,5.75,3528.0
25.09.17,0.22131147540983606,2497.0,2595.0,Call,4.85,5114.0
25.09.17,0.22131147540983606,2497.0,2600.0,Call,4.15,17727.0
25.09.17,0.22131147540983606,2497.0,2605.0,Call,3.6,1745.0
25.09.17,0.22131147540983606,2497.0,2610.0,Call,3.1,2278.0
25.09.17,0.22131147540983606,2497.0,2615.0,Call,2.7,1911.0
25.09.17,0.22131147540983606,2497.0,2620.0,Call,2.4,2156.0
25.09.17,0.22131147540983606,2497.0,2625.0,Call,2.1,2893.0
25.09.17,0.22131147540983606,2497.0,1960.0,Put,2.05,1898.0
25.09.17,0.22131147540983606,2497.0,1970.0,Put,2.15,1759.0
25.09.17,0.22131147540983606,2497.0,1975.0,Put,2.2,5201.0
25.09.17,0.22131147540983606,2497.0,1980.0,Put,2.25,1155.0
25.09.17,0.22131147540983606,2497.0,1990.0,Put,2.35,2565.0
25.09.17,0.22131147540983606,2497.0,2000.0,Put,2.45,17328.0
25.09.17,0.22131147540983606,2497.0,2010.0,Put,2.6,1302.0
25.09.17,0.22131147540983606,2497.0,2015.0,Put,2.65,333.0
25.09.17,0.22131147540983606,2497.0,2020.0,Put,2.7,1938.0
25.09.17,0.22131147540983606,2497.0,2025.0,Put,2.75,2381.0
25.09.17,0.22131147540983606,2497.0,2030.0,Put,2.85,1294.0
25.09.17,0.22131147540983606,2497.0,2035.0,Put,2.9,183.0
25.09.17,0.22131147540983606,2497.0,2040.0,Put,2.95,5140.0
25.09.17,0.22131147540983606,2497.0,2050.0,Put,3.1,6638.0
25.09.17,0.22131147540983606,2497.0,2060.0,Put,3.3,817.0
25.09.17,0.22131147540983606,2497.0,2065.0,Put,3.35,100.0
25.09.17,0.22131147540983606,2497.0,2070.0,Put,3.45,1069.0
25.09.17,0.22131147540983606,2497.0,2075.0,Put,3.55,1228.0
25.09.17,0.22131147540983606,2497.0,2080.0,Put,3.65,1232.0
25.09.17,0.22131147540983606,2497.0,2090.0,Put,3.85,1802.0
25.09.17,0.22131147540983606,2497.0,2100.0,Put,4.05,33724.0
25.09.17,0.22131147540983606,2497.0,2110.0,Put,4.25,1897.0
25.09.17,0.22131147540983606,2497.0,2120.0,Put,4.5,3188.0
25.09.17,0.22131147540983606,2497.0,2125.0,Put,4.65,9740.0
25.09.17,0.22131147540983606,2497.0,2130.0,Put,4.75,4288.0
25.09.17,0.22131147540983606,2497.0,2135.0,Put,4.9,472.0
25.09.17,0.22131147540983606,2497.0,2140.0,Put,5.0,1543.0
25.09.17,0.22131147540983606,2497.0,2150.0,Put,5.25,13425.0
25.09.17,0.22131147540983606,2497.0,2160.0,Put,5.5,1063.0
25.09.17,0.22131147540983606,2497.0,2165.0,Put,5.75,945.0
25.09.17,0.22131147540983606,2497.0,2170.0,Put,6.0,1473.0
25.09.17,0.22131147540983606,2497.0,2175.0,Put,6.0,6137.0
25.09.17,0.22131147540983606,2497.0,2180.0,Put,6.25,1517.0
25.09.17,0.22131147540983606,2497.0,2185.0,Put,6.5,667.0
25.09.17,0.22131147540983606,2497.0,2190.0,Put,6.75,1797.0
25.09.17,0.22131147540983606,2497.0,2195.0,Put,7.0,864.0
25.09.17,0.22131147540983606,2497.0,2200.0,Put,7.0,21800.0
25.09.17,0.22131147540983606,2497.0,2205.0,Put,7.25,642.0
25.09.17,0.22131147540983606,2497.0,2210.0,Put,7.5,1120.0
25.09.17,0.22131147540983606,2497.0,2215.0,Put,7.75,963.0
25.09.17,0.22131147540983606,2497.0,2220.0,Put,8.0,6131.0
25.09.17,0.22131147540983606,2497.0,2225.0,Put,8.0,3431.0
25.09.17,0.22131147540983606,2497.0,2230.0,Put,8.25,1505.0
25.09.17,0.22131147540983606,2497.0,2235.0,Put,8.5,578.0
25.09.17,0.22131147540983606,2497.0,2240.0,Put,8.75,2413.0
25.09.17,0.22131147540983606,2497.0,2245.0,Put,9.0,1693.0
25.09.17,0.22131147540983606,2497.0,2250.0,Put,9.25,6741.0
25.09.17,0.22131147540983606,2497.0,2255.0,Put,9.5,4940.0
25.09.17,0.22131147540983606,2497.0,2260.0,Put,10.0,2099.0
25.09.17,0.22131147540983606,2497.0,2265.0,Put,10.25,479.0
25.09.17,0.22131147540983606,2497.0,2270.0,Put,10.5,1182.0
25.09.17,0.22131147540983606,2497.0,2275.0,Put,10.75,5215.0
25.09.17,0.22131147540983606,2497.0,2280.0,Put,11.0,1145.0
25.09.17,0.22131147540983606,2497.0,2285.0,Put,11.5,817.0
25.09.17,0.22131147540983606,2497.0,2290.0,Put,11.75,810.0
25.09.17,0.22131147540983606,2497.0,2295.0,Put,12.25,936.0
25.09.17,0.22131147540983606,2497.0,2300.0,Put,12.5,18833.0
25.09.17,0.22131147540983606,2497.0,2305.0,Put,13.0,941.0
25.09.17,0.22131147540983606,2497.0,2310.0,Put,13.25,1400.0
25.09.17,0.22131147540983606,2497.0,2315.0,Put,13.75,305.0
25.09.17,0.22131147540983606,2497.0,2320.0,Put,14.25,2717.0
25.09.17,0.22131147540983606,2497.0,2325.0,Put,14.5,3835.0
25.09.17,0.22131147540983606,2497.0,2330.0,Put,15.0,1987.0
25.09.17,0.22131147540983606,2497.0,2335.0,Put,15.5,984.0
25.09.17,0.22131147540983606,2497.0,2340.0,Put,16.0,2001.0
25.09.17,0.22131147540983606,2497.0,2345.0,Put,16.5,1261.0
25.09.17,0.22131147540983606,2497.0,2350.0,Put,17.0,13837.0
25.09.17,0.22131147540983606,2497.0,2355.0,Put,17.5,748.0
25.09.17,0.22131147540983606,2497.0,2360.0,Put,18.0,1362.0
25.09.17,0.22131147540983606,2497.0,2365.0,Put,18.5,1155.0
25.09.17,0.22131147540983606,2497.0,2370.0,Put,19.0,2469.0
25.09.17,0.22131147540983606,2497.0,2375.0,Put,19.5,4327.0
25.09.17,0.22131147540983606,2497.0,2380.0,Put,20.25,1226.0
25.09.17,0.22131147540983606,2497.0,2385.0,Put,21.0,1230.0
25.09.17,0.22131147540983606,2497.0,2390.0,Put,21.5,2795.0
25.09.17,0.22131147540983606,2497.0,2395.0,Put,22.25,1517.0
25.09.17,0.22131147540983606,2497.0,2400.0,Put,23.0,11832.0
25.09.17,0.22131147540983606,2497.0,2405.0,Put,23.75,4669.0
25.09.17,0.22131147540983606,2497.0,2410.0,Put,24.5,1067.0
25.09.17,0.22131147540983606,2497.0,2415.0,Put,25.25,556.0
25.09.17,0.22131147540983606,2497.0,2420.0,Put,26.25,1099.0
25.09.17,0.22131147540983606,2497.0,2425.0,Put,27.0,3809.0
25.09.17,0.22131147540983606,2497.0,2430.0,Put,28.0,2823.0
25.09.17,0.22131147540983606,2497.0,2435.0,Put,29.0,774.0
25.09.17,0.22131147540983606,2497.0,2440.0,Put,30.0,2721.0
25.09.17,0.22131147540983606,2497.0,2445.0,Put,31.0,981.0
25.09.17,0.22131147540983606,2497.0,2450.0,Put,32.0,4841.0
25.09.17,0.22131147540983606,2497.0,2455.0,Put,33.25,817.0
25.09.17,0.22131147540983606,2497.0,2460.0,Put,34.5,4941.0
25.09.17,0.22131147540983606,2497.0,2465.0,Put,35.75,981.0
25.09.17,0.22131147540983606,2497.0,2470.0,Put,37.0,1659.0
25.09.17,0.22131147540983606,2497.0,2475.0,Put,38.5,2191.0
25.09.17,0.22131147540983606,2497.0,2480.0,Put,39.75,638.0
25.09.17,0.22131147540983606,2497.0,2485.0,Put,41.5,535.0
25.09.17,0.22131147540983606,2497.0,2490.0,Put,43.0,1637.0
25.09.17,0.22131147540983606,2497.0,2495.0,Put,44.5,668.0
26.09.17,0.2185792349726776,2495.25,2500.0,Call,42.25,9104.0
26.09.17,0.2185792349726776,2495.25,2505.0,Call,39.25,2521.0
26.09.17,0.2185792349726776,2495.25,2510.0,Call,36.0,5152.0
26.09.17,0.2185792349726776,2495.25,2515.0,Call,33.25,958.0
26.09.17,0.2185792349726776,2495.25,2520.0,Call,30.5,1719.0
26.09.17,0.2185792349726776,2495.25,2525.0,Call,27.75,5485.0
26.09.17,0.2185792349726776,2495.25,2530.0,Call,25.25,1466.0
26.09.17,0.2185792349726776,2495.25,2535.0,Call,22.75,2643.0
26.09.17,0.2185792349726776,2495.25,2540.0,Call,20.5,4086.0
26.09.17,0.2185792349726776,2495.25,2545.0,Call,18.5,1668.0
