VG;1e-06;-1;1e-06;1100;1000;0.1;0.01;0.01;TRUE;99.9268653188612
VG;1e-06;-1;1e-06;1100;1300;0.1;0.01;0.01;TRUE;0.0166399017836556
VG;1e-06;-1;1e-06;1100;1500;0.1;0.01;0.01;TRUE;0.0115382241362205
VG;1e-06;-1;1e-06;1100;1700;0.1;0.01;0.01;TRUE;0.00123789473724668
VG;1.00000066666667;-1;1e-06;1100;1000;0.1;0.01;0.01;TRUE;141.01288582583
VG;1.00000066666667;-1;1e-06;1100;1300;0.1;0.01;0.01;TRUE;0.0641563626077976
VG;1.00000066666667;-1;1e-06;1100;1500;0.1;0.01;0.01;TRUE;0.0192570841304841
VG;1.00000066666667;-1;1e-06;1100;1700;0.1;0.01;0.01;TRUE;0
VG;2.00000033333333;-1;1e-06;1100;1000;0.1;0.01;0.01;TRUE;138.671716770359
VG;2.00000033333333;-1;1e-06;1100;1300;0.1;0.01;0.01;TRUE;0.0232445881734147
VG;2.00000033333333;-1;1e-06;1100;1500;0.1;0.01;0.01;TRUE;0.0035141254506683
VG;2.00000033333333;-1;1e-06;1100;1700;0.1;0.01;0.01;TRUE;0.00706092983561599
VG;3;-1;1e-06;1100;1000;0.1;0.01;0.01;TRUE;134.976424039818
VG;3;-1;1e-06;1100;1300;0.1;0.01;0.01;TRUE;0.00256280352923266
VG;3;-1;1e-06;1100;1500;0.1;0.01;0.01;TRUE;0.00725976380872356
VG;3;-1;1e-06;1100;1700;0.1;0.01;0.01;TRUE;0
VG;1e-06;-0.333333333333333;1e-06;1100;1000;0.1;0.01;0.01;TRUE;99.9269350844223
VG;1e-06;-0.333333333333333;1e-06;1100;1300;0.1;0.01;0.01;TRUE;0.0166863135016289
VG;1e-06;-0.333333333333333;1e-06;1100;1500;0.1;0.01;0.01;TRUE;0.0115723673651195
VG;1e-06;-0.333333333333333;1e-06;1100;1700;0.1;0.01;0.01;TRUE;0.00124093422229517
VG;1.00000066666667;-0.333333333333333;1e-06;1100;1000;0.1;0.01;0.01;TRUE;112.028587774548
VG;1.00000066666667;-0.333333333333333;1e-06;1100;1300;0.1;0.01;0.01;TRUE;0.0212058295795766
VG;1.00000066666667;-0.333333333333333;1e-06;1100;1500;0.1;0.01;0.01;TRUE;0.00705653992902777
VG;1.00000066666667;-0.333333333333333;1e-06;1100;1700;0.1;0.01;0.01;TRUE;0.00520300338803386
VG;2.00000033333333;-0.333333333333333;1e-06;1100;1000;0.1;0.01;0.01;TRUE;114.621590315522
VG;2.00000033333333;-0.333333333333333;1e-06;1100;1300;0.1;0.01;0.01;TRUE;0.0207063695205181
VG;2.00000033333333;-0.333333333333333;1e-06;1100;1500;0.1;0.01;0.01;TRUE;0.0108499052486122
VG;2.00000033333333;-0.333333333333333;1e-06;1100;1700;0.1;0.01;0.01;TRUE;0.00277980327381646
VG;3;-0.333333333333333;1e-06;1100;1000;0.1;0.01;0.01;TRUE;114.988764267898
VG;3;-0.333333333333333;1e-06;1100;1300;0.1;0.01;0.01;TRUE;0.00927947347572531
VG;3;-0.333333333333333;1e-06;1100;1500;0.1;0.01;0.01;TRUE;0.00900495382929269
VG;3;-0.333333333333333;1e-06;1100;1700;0.1;0.01;0.01;TRUE;0
VG;1e-06;0.333333333333333;1e-06;1100;1000;0.1;0.01;0.01;TRUE;99.9269350774974
VG;1e-06;0.333333333333333;1e-06;1100;1300;0.1;0.01;0.01;TRUE;0.0166863125165343
VG;1e-06;0.333333333333333;1e-06;1100;1500;0.1;0.01;0.01;TRUE;0.0115723670858825
VG;1e-06;0.333333333333333;1e-06;1100;1700;0.1;0.01;0.01;TRUE;0.00124093387600463
VG;1.00000066666667;0.333333333333333;1e-06;1100;1000;0.1;0.01;0.01;TRUE;99.9022081643999
VG;1.00000066666667;0.333333333333333;1e-06;1100;1300;0.1;0.01;0.01;TRUE;17.0699323596096
VG;1.00000066666667;0.333333333333333;1e-06;1100;1500;0.1;0.01;0.01;TRUE;10.6372767440591
VG;1.00000066666667;0.333333333333333;1e-06;1100;1700;0.1;0.01;0.01;TRUE;7.26914659553774
VG;2.00000033333333;0.333333333333333;1e-06;1100;1000;0.1;0.01;0.01;TRUE;75.4354676777166
VG;2.00000033333333;0.333333333333333;1e-06;1100;1300;0.1;0.01;0.01;TRUE;18.0439422088493
VG;2.00000033333333;0.333333333333333;1e-06;1100;1500;0.1;0.01;0.01;TRUE;13.4122265244573
VG;2.00000033333333;0.333333333333333;1e-06;1100;1700;0.1;0.01;0.01;TRUE;10.6051894335442
VG;1e-06;1;1e-06;1100;1000;0.1;0.01;0.01;TRUE;99.9268653896226
VG;1e-06;1;1e-06;1100;1300;0.1;0.01;0.01;TRUE;0.0166398765428357
VG;1e-06;1;1e-06;1100;1500;0.1;0.01;0.01;TRUE;0.0115382185446242
VG;1e-06;1;1e-06;1100;1700;0.1;0.01;0.01;TRUE;0.0012378858406839
VG;1e-06;-1;0.333334;1100;1000;0.1;0.01;0.01;TRUE;110.897976566088
VG;1e-06;-1;0.333334;1100;1300;0.1;0.01;0.01;TRUE;3.03007501305007
VG;1e-06;-1;0.333334;1100;1500;0.1;0.01;0.01;TRUE;0.0631920488355227
VG;1e-06;-1;0.333334;1100;1700;0.1;0.01;0.01;TRUE;0.000573654925613509
VG;1.00000066666667;-1;0.333334;1100;1000;0.1;0.01;0.01;TRUE;142.991482963295
VG;1.00000066666667;-1;0.333334;1100;1300;0.1;0.01;0.01;TRUE;0.313341616940096
VG;1.00000066666667;-1;0.333334;1100;1500;0.1;0.01;0.01;TRUE;0.0299555135289387
VG;1.00000066666667;-1;0.333334;1100;1700;0.1;0.01;0.01;TRUE;0
VG;2.00000033333333;-1;0.333334;1100;1000;0.1;0.01;0.01;TRUE;139.446482276246
VG;2.00000033333333;-1;0.333334;1100;1300;0.1;0.01;0.01;TRUE;0.133919885669863
VG;2.00000033333333;-1;0.333334;1100;1500;0.1;0.01;0.01;TRUE;0.0120996166240007
VG;2.00000033333333;-1;0.333334;1100;1700;0.1;0.01;0.01;TRUE;0.00655730623223104
VG;3;-1;0.333334;1100;1000;0.1;0.01;0.01;TRUE;135.382143270765
VG;3;-1;0.333334;1100;1300;0.1;0.01;0.01;TRUE;0.0560727400672343
VG;3;-1;0.333334;1100;1500;0.1;0.01;0.01;TRUE;0.00646917852977468
VG;3;-1;0.333334;1100;1700;0.1;0.01;0.01;TRUE;0
VG;1e-06;-0.333333333333333;0.333334;1100;1000;0.1;0.01;0.01;TRUE;110.897790659072
VG;1e-06;-0.333333333333333;0.333334;1100;1300;0.1;0.01;0.01;TRUE;3.03009661466108
VG;1e-06;-0.333333333333333;0.333334;1100;1500;0.1;0.01;0.01;TRUE;0.0631961725653296
VG;1e-06;-0.333333333333333;0.333334;1100;1700;0.1;0.01;0.01;TRUE;0.000573763487312019
VG;1.00000066666667;-0.333333333333333;0.333334;1100;1000;0.1;0.01;0.01;TRUE;118.189758443291
VG;1.00000066666667;-0.333333333333333;0.333334;1100;1300;0.1;0.01;0.01;TRUE;1.98004020218804
VG;1.00000066666667;-0.333333333333333;0.333334;1100;1500;0.1;0.01;0.01;TRUE;0.511073640107949
VG;1.00000066666667;-0.333333333333333;0.333334;1100;1700;0.1;0.01;0.01;TRUE;0.155786418433003
VG;2.00000033333333;-0.333333333333333;0.333334;1100;1000;0.1;0.01;0.01;TRUE;117.805261003403
VG;2.00000033333333;-0.333333333333333;0.333334;1100;1300;0.1;0.01;0.01;TRUE;1.33466100302761
VG;2.00000033333333;-0.333333333333333;0.333334;1100;1500;0.1;0.01;0.01;TRUE;0.395069547608527
VG;2.00000033333333;-0.333333333333333;0.333334;1100;1700;0.1;0.01;0.01;TRUE;0.133136079096876
VG;3;-0.333333333333333;0.333334;1100;1000;0.1;0.01;0.01;TRUE;117.033649657778
VG;3;-0.333333333333333;0.333334;1100;1300;0.1;0.01;0.01;TRUE;0.991129870622445
VG;3;-0.333333333333333;0.333334;1100;1500;0.1;0.01;0.01;TRUE;0.307952649965013
VG;3;-0.333333333333333;0.333334;1100;1700;0.1;0.01;0.01;TRUE;0.113673339867793
VG;1e-06;0.333333333333333;0.333334;1100;1000;0.1;0.01;0.01;TRUE;110.897721675509
VG;1e-06;0.333333333333333;0.333334;1100;1300;0.1;0.01;0.01;TRUE;3.0301753737198
VG;1e-06;0.333333333333333;0.333334;1100;1500;0.1;0.01;0.01;TRUE;0.063203138467614
VG;1e-06;0.333333333333333;0.333334;1100;1700;0.1;0.01;0.01;TRUE;0.000573917684015883
VG;1.00000066666667;0.333333333333333;0.333334;1100;1000;0.1;0.01;0.01;TRUE;103.890218762812
VG;1.00000066666667;0.333333333333333;0.333334;1100;1300;0.1;0.01;0.01;TRUE;32.187103592973
VG;1.00000066666667;0.333333333333333;0.333334;1100;1500;0.1;0.01;0.01;TRUE;23.3737498763459
VG;1.00000066666667;0.333333333333333;0.333334;1100;1700;0.1;0.01;0.01;TRUE;18.0940571663667
VG;2.00000033333333;0.333333333333333;0.333334;1100;1000;0.1;0.01;0.01;TRUE;50.612310730834
VG;2.00000033333333;0.333333333333333;0.333334;1100;1300;0.1;0.01;0.01;TRUE;16.3180598811052
VG;2.00000033333333;0.333333333333333;0.333334;1100;1500;0.1;0.01;0.01;TRUE;12.1832914386894
VG;2.00000033333333;0.333333333333333;0.333334;1100;1700;0.1;0.01;0.01;TRUE;9.65164278522163
